year,date,stage,unit_id,job_number,issue,raw_file
2024,20240413,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240414,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240420,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240421,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240427,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240428,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240504,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240505,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240511,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240512,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240518,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240519,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240525,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240526,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240601,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240602,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240608,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240609,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240610,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240615,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240616,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240622,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240623,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240629,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240630,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240706,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240707,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240713,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240714,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240715,normalize,3.76.55,TE11300023360,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20240715_3.76.55_TE11300023360.json
2024,20240717,normalize,3.76.55.55,JIAN20240606,找不到對應案件詳情,data/raw/hualien/2024/tenders/20240717_3.76.55.55_JIAN20240606.json
2024,20240717,normalize,3.76.55.55,JIAN20240606,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20240717_3.76.55.55_JIAN20240606.json
2024,20240717,normalize,3.76.55.55,jian20240606,找不到對應案件詳情,data/raw/hualien/2024/tenders/20240717_3.76.55.55_jian20240606.json
2024,20240717,normalize,3.76.55.55,jian20240606,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20240717_3.76.55.55_jian20240606.json
2024,20240720,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240721,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240727,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240728,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240803,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240804,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240810,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240811,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240817,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240824,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240825,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240831,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240901,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240907,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240908,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240914,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240915,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240917,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240919,normalize,3.76.55.54,sk113042,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20240919_3.76.55.54_sk113042.json
2024,20240921,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240922,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240928,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20240929,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241005,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241012,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241013,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241019,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241020,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241026,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241027,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241102,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241103,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241109,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241113,normalize,3.76.55.55,11300202-2,找不到對應案件詳情,data/raw/hualien/2024/tenders/20241113_3.76.55.55_11300202-2.json
2024,20241113,normalize,3.76.55.55,11300202-2,找不到對應案件詳情,data/raw/hualien/2024/tenders/20241113_3.76.55.55_11300202-2.json
2024,20241113,normalize,3.76.55.55,11300202-2,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20241113_3.76.55.55_11300202-2.json
2024,20241113,normalize,3.76.55.55,11300202-2,缺少可解析的決標金額,data/raw/hualien/2024/tenders/20241113_3.76.55.55_11300202-2.json
2024,20241116,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241117,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241124,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241130,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241207,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241208,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241214,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241215,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241221,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241222,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241223,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2024,20241228,daily,,,非 JSON 回應：text/html; charset=UTF-8,
