year,date,stage,unit_id,job_number,issue,raw_file
2016,20160404,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160405,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160409,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160410,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160416,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160417,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160423,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160424,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160430,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160501,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160507,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160508,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160514,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160515,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160521,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160522,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160528,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160529,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160605,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160609,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160610,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160611,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160612,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160618,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160619,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160625,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160626,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160702,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160703,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160709,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160710,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160716,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160717,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160723,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160724,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160727,normalize,3.76.55,SC2064,缺少可解析的決標金額,data/raw/hualien/2016/tenders/20160727_3.76.55_SC2064.json
2016,20160730,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160731,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160802,normalize,3.76.55,FI105062401,找不到對應案件詳情,data/raw/hualien/2016/tenders/20160802_3.76.55_FI105062401.json
2016,20160802,normalize,3.76.55,FI105062401,找不到對應案件詳情,data/raw/hualien/2016/tenders/20160802_3.76.55_FI105062401.json
2016,20160802,normalize,3.76.55,FI105062401,缺少可解析的決標金額,data/raw/hualien/2016/tenders/20160802_3.76.55_FI105062401.json
2016,20160802,normalize,3.76.55,FI105062401,缺少可解析的決標金額,data/raw/hualien/2016/tenders/20160802_3.76.55_FI105062401.json
2016,20160806,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160807,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160808,normalize,3.76.55,AB1050001329,缺少可解析的決標金額,data/raw/hualien/2016/tenders/20160808_3.76.55_AB1050001329.json
2016,20160813,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160814,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160820,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160821,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160827,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160828,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160903,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160904,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160911,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160915,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160916,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160917,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160918,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160924,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20160925,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161001,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161002,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161003,normalize,3.76.55.55,1050825,缺少可解析的決標金額,data/raw/hualien/2016/tenders/20161003_3.76.55.55_1050825.json
2016,20161008,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161009,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161011,normalize,3.76.55,swc20160801,缺少得標廠商,data/raw/hualien/2016/tenders/20161011_3.76.55_swc20160801.json
2016,20161015,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161016,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161022,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161023,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161029,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161030,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161105,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161106,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161112,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161113,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161119,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161120,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161126,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161127,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161203,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161204,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161210,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161211,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161217,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161218,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161224,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161225,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2016,20161231,daily,,,非 JSON 回應：text/html; charset=UTF-8,
