year,date,stage,unit_id,job_number,issue,raw_file
2017,20170305,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170311,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170312,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170318,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170319,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170325,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170326,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170401,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170402,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170403,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170404,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170408,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170409,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170415,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170416,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170422,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170423,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170429,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170430,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170505,normalize,3.87.5.88,1060403,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20170505_3.87.5.88_1060403.json
2017,20170506,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170507,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170508,normalize,3.87.15,N1010,找不到對應案件詳情,data/raw/taichung/2017/tenders/20170508_3.87.15_N1010.json
2017,20170508,normalize,3.87.15,N1010,找不到對應案件詳情,data/raw/taichung/2017/tenders/20170508_3.87.15_N1010.json
2017,20170508,normalize,3.87.15,N1010,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20170508_3.87.15_N1010.json
2017,20170508,normalize,3.87.15,N1010,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20170508_3.87.15_N1010.json
2017,20170513,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170514,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170520,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170521,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170527,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170528,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170529,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170530,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170604,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170609,normalize,3.87.6.1,1060516,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20170609_3.87.6.1_1060516.json
2017,20170610,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170611,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170617,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170618,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170624,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170625,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170701,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170702,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170708,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170709,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170715,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170716,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170722,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170723,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170729,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170730,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170805,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170806,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170811,normalize,3.87.5.42,1060802,缺少得標廠商,data/raw/taichung/2017/tenders/20170811_3.87.5.42_1060802.json
2017,20170812,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170813,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170819,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170820,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170826,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170827,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170902,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170903,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170909,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170910,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170916,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170917,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170923,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20170924,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171001,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171004,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171007,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171008,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171009,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171014,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171015,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171020,normalize,3.87.8.57,CZES106Y01,缺少得標廠商,data/raw/taichung/2017/tenders/20171020_3.87.8.57_CZES106Y01.json
2017,20171021,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171022,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171028,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171029,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171104,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171105,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171111,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171112,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171118,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171119,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171125,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171126,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171202,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171203,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171209,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171210,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171216,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171217,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171223,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171224,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171229,normalize,3.87.15,P0978,找不到對應案件詳情,data/raw/taichung/2017/tenders/20171229_3.87.15_P0978.json
2017,20171229,normalize,3.87.15,P0978,找不到對應案件詳情,data/raw/taichung/2017/tenders/20171229_3.87.15_P0978.json
2017,20171229,normalize,3.87.15,P0978,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20171229_3.87.15_P0978.json
2017,20171229,normalize,3.87.15,P0978,缺少可解析的決標金額,data/raw/taichung/2017/tenders/20171229_3.87.15_P0978.json
2017,20171230,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2017,20171231,daily,,,非 JSON 回應：text/html; charset=UTF-8,
