case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.12|1110128900-04|20220302|BDM-1-53660118,2022,20220302,2022-02-17,3.87.12,臺中市政府社會局,1110128900-04,臺中市公設民營北區托嬰中心整修工程(第一次契約變更),<工程類>5129其他用途建築工程,限制性招標(未經公開評選或公開徵求),最低標,649919,646000,1,筠築室內裝修設計工程有限公司,臺中市(非原住民地區),臺中市－北區,111/02/18－111/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660118.xml,data/raw/taichung/2022/tenders/20220302_3.87.12_1110128900-04.json
3.87.12.29|wu1110101|20220302|BDM-1-53660434,2022,20220302,2022-02-18,3.87.12.29,臺中市立烏日幼兒園,wu1110101,臺中市立烏日幼兒園光明及榮泉分班(烏日區光明及榮泉社區活動中心)建築物耐震補強工程,<工程類>5139其他土木工程,公開招標,最低標,6923200,6650000,1,鑫峰營造有限公司,臺中市(非原住民地區),臺中市－烏日區,111/03/25－111/08/21(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660434.xml,data/raw/taichung/2022/tenders/20220302_3.87.12.29_wu1110101.json
3.87.13.29|MONITOR-111|20220302|BDM-1-53659543,2022,20220302,2022-02-25,3.87.13.29,臺中市政府警察局清水分局,MONITOR-111,臺中市政府警察局清水分局111年錄影監視系統維修保養,"<財物類>483光學儀器,攝影設備及其零件與附件",公開招標,最低標,4302000,2727980,1,利修企業有限公司,臺中市(非原住民地區),"臺中市－沙鹿區,臺中市－梧棲區,臺中市－清水區",111/03/01－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659543.xml,data/raw/taichung/2022/tenders/20220302_3.87.13.29_MONITOR-111.json
3.87.13.30|CH1110124|20220302|BDM-1-53660132,2022,20220302,2022-02-24,3.87.13.30,臺中市政府警察局烏日分局,CH1110124,111年錄影監視系統維修保養採購案,"<財物類>483光學儀器,攝影設備及其零件與附件",公開招標,最低標,4187000,2638140,1,利修企業有限公司,臺中市(非原住民地區),"臺中市－烏日區,臺中市－大肚區,臺中市－龍井區",111/02/24－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660132.xml,data/raw/taichung/2022/tenders/20220302_3.87.13.30_CH1110124.json
3.87.24|1110110-1|20220302|BDM-1-53659725,2022,20220302,2022-02-22,3.87.24,臺中市政府勞工局,1110110-1,111年度職業訓練委託案(一),<勞務類>92教育服務,經公開評選或公開徵求之限制性招標,準用最有利標,19413000,19396020,9,上益資訊管理顧問有限公司；財團法人勞動基金會；僑光科技大學；台中市公寓大廈管理服務職業工會；臺中市外燴人員職業工會；社團法人臺中市餐旅發展協會；明道學校財團法人明道大學；社團法人中華職訓教育協會；國立中興大學,臺中市(非原住民地區),臺中市－全區,111/02/22－112/04/30,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659725.xml,data/raw/taichung/2022/tenders/20220302_3.87.24_1110110-1.json
3.87.24|1110208-1|20220302|BDM-1-53660548,2022,20220302,2022-02-21,3.87.24,臺中市政府勞工局,1110208-1,111年度身心障礙者按摩職類訓練計畫,<勞務類>93健康及社會服務,經公開評選或公開徵求之限制性招標,準用最有利標,3700158,3700158,2,中國文化大學；華廈訓評職能發展創新產業有限公司附設職業訓練中心,臺中市(非原住民地區),臺中市－全區,111/02/21－112/03/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660548.xml,data/raw/taichung/2022/tenders/20220302_3.87.24_1110208-1.json
3.87.25|11103010052|20220302|BDM-1-53660577,2022,20220302,2022-02-15,3.87.25,臺中市政府水利局,11103010052,污水下水道工程(10-7) (專案標)(第二次變更設計),<工程類>5139其他土木工程,限制性招標(未經公開評選或公開徵求),最低標,69755796,69755796,1,新翊菖營造股份有限公司,臺中市(非原住民地區),"臺中市－南區,臺中市－西區,臺中市－北區",111/02/15－112/01/19(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660577.xml,data/raw/taichung/2022/tenders/20220302_3.87.25_11103010052.json
3.87.30|TTB111025|20220302|BDM-1-53659774,2022,20220302,2022-02-25,3.87.30,臺中市政府觀光旅遊局,TTB111025,111年臺中市草悟廣場(含地下停車場)暨附屬設施委託經營管理案履約管理委託專業服務,<勞務類>97其他服務,公開取得報價單或企劃書,參考最有利標精神,600000,595000,1,旋之恆管理顧問有限公司,臺中市(非原住民地區),臺中市－西區,111/02/25－111/12/20(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659774.xml,data/raw/taichung/2022/tenders/20220302_3.87.30_TTB111025.json
3.87.32|111AJ031|20220302|BDM-1-53659895,2022,20220302,2022-02-23,3.87.32,臺中市政府消防局,111AJ031,臺中市政府消防局111年度消防人員及職員皮鞋採購案,"<財物類>29皮革與皮革品,鞋靴",公開招標,最有利標,2173200,2173200,1,台灣彰利有限公司,臺中市(非原住民地區),臺中市－全區,111/02/23－111/11/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659895.xml,data/raw/taichung/2022/tenders/20220302_3.87.32_111AJ031.json
3.87.36.1|11101100424|20220302|BDM-1-53659570,2022,20220302,2022-02-25,3.87.36.1,臺中市政府住宅發展工程處,11101100424,111年度臺中市社會住宅營運管理系統委託服務案,<勞務類>842軟體執行服務,經公開評選或公開徵求之限制性招標,準用最有利標,4200000,4200000,1,天思數位科技股份有限公司,臺中市(非原住民地區),臺中市－全區,111/03/07－112/04/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659570.xml,data/raw/taichung/2022/tenders/20220302_3.87.36.1_11101100424.json
3.87.36.1|11101210426|20220302|BDM-1-53659569,2022,20220302,2022-02-25,3.87.36.1,臺中市政府住宅發展工程處,11101210426,111年度臺中市豐原、大里、太平、南屯社會住宅營運管理委託案,<勞務類>82不動產服務,經公開評選或公開徵求之限制性招標,準用最有利標,16730000,16716200,3,維新公寓大廈管理維護股份有限公司；維新保全股份有限公司；伊士泰德物業管理有限公司,臺中市(非原住民地區),"臺中市－南屯區,臺中市－太平區,臺中市－大里區,臺中市－豐原區",111/03/07－112/04/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659569.xml,data/raw/taichung/2022/tenders/20220302_3.87.36.1_11101210426.json
3.87.39|110120201|20220302|BDM-1-53660312,2022,20220302,2022-02-25,3.87.39,臺中市政府運動局,110120201,大甲體育場風雨跑道興建暨設施改善工程,<工程類>5137運動及娛樂工程,公開招標,最低標,20315006,20300000,1,贊勝營造有限公司,臺中市(非原住民地區),臺中市－大甲區,111/02/25－111/08/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660312.xml,data/raw/taichung/2022/tenders/20220302_3.87.39_110120201.json
3.87.39|110120302|20220302|BDM-1-53660178,2022,20220302,2022-02-25,3.87.39,臺中市政府運動局,110120302,北屯區極限運動場增設風雨球場興建工程,<工程類>5137運動及娛樂工程,公開招標,最低標,21795670,21780000,1,贊勝營造有限公司,臺中市(非原住民地區),臺中市－北屯區,111/02/25－112/01/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660178.xml,data/raw/taichung/2022/tenders/20220302_3.87.39_110120302.json
3.87.4.98|11105|20220302|aaa-53661475,2022,20220302,2022-02-24,3.87.4.98,臺中市立后綜高級中學,11105,110學年度中四戶外教育活動採購,<勞務類>74支援及輔助運輸服務,公開取得報價單或企劃書,最低標,315000,890,1,惠名國際旅行社有限公司,新竹縣關西鎮(原住民地區),臺中市－后里區,111/05/24－111/05/24(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE0NzU=,data/raw/taichung/2022/tenders/20220302_3.87.4.98_11105.json
3.87.5.1|111109|20220302|BDM-1-53660288,2022,20220302,2022-02-25,3.87.5.1,臺中市立大甲高級中等學校,111109,學校運動操場及周邊設施整建委託規劃設計監造,<勞務類>8672工程服務,經公開評選或公開徵求之限制性招標,準用最有利標,1400000,1365091,1,楊雪雲建築師事務所,臺中市(非原住民地區),臺中市－大甲區,111/02/25－111/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660288.xml,data/raw/taichung/2022/tenders/20220302_3.87.5.1_111109.json
3.87.5.33|111-09-0221-01|20220302|BDM-1-53660250,2022,20220302,2022-03-01,3.87.5.33,臺中市立東勢工業高級中等學校,111-09-0221-01,110學年第2學期電機電子資訊類實習材料採購,"<財物類>47收音機、電視,通訊器材及儀器",公開取得報價單或企劃書,最低標,769936,715000,1,鉦祥電子企業有限公司,臺中市(非原住民地區),臺中市－東勢區,111/03/02－111/03/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660250.xml,data/raw/taichung/2022/tenders/20220302_3.87.5.33_111-09-0221-01.json
3.87.5.35|111013|20220302|BDM-1-53659642,2022,20220302,2022-02-24,3.87.5.35,臺中市立豐原商業高級中等學校,111013,111年度中、大型(巴士)交通車輛租用案,<勞務類>71陸地運輸服務,公開取得報價單或企劃書,最低標,815500,690000,1,海洲交通有限公司,臺中市(非原住民地區),臺中市－豐原區,111/03/01－112/02/28(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659642.xml,data/raw/taichung/2022/tenders/20220302_3.87.5.35_111013.json
3.87.5.35|111014|20220302|BDM-1-53659641,2022,20220302,2022-02-22,3.87.5.35,臺中市立豐原商業高級中等學校,111014,111年度空間活化工程委託技術服務採購案,<勞務類>8671建築服務,公開取得報價單或企劃書,最低標,142819,137158,1,承三室內裝修設計有限公司,臺中市(非原住民地區),臺中市－豐原區,111/02/22－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659641.xml,data/raw/taichung/2022/tenders/20220302_3.87.5.35_111014.json
3.87.5.4|1110202|20220302|BDM-1-53659597,2022,20220302,2022-02-24,3.87.5.4,臺中市立臺中第一高級中等學校,1110202,111年度中文圖書採購,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開取得報價單或企劃書,最低標,100000,63890,1,誼欣文化科技股份有限公司,臺中市(非原住民地區),臺中市－北區,111/02/24－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659597.xml,data/raw/taichung/2022/tenders/20220302_3.87.5.4_1110202.json
3.87.5.54|111003|20220302|aaa-53661962,2022,20220302,2022-03-02,3.87.5.54,臺中市立大德國民中學,111003,111年臺中市立大德國民中學既有電力系統改善工程委託規劃設計監造服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,395949,395949,1,東陽電機工業技師事務所,臺中市(非原住民地區),臺中市－北屯區,111/03/02－111/10/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE5NjI=,data/raw/taichung/2022/tenders/20220302_3.87.5.54_111003.json
3.87.5.96|111A02|20220302|aaa-53661994,2022,20220302,2022-03-02,3.87.5.96,臺中市立日南國民中學,111A02,臺中市立日南國民中學既設電力系統改善工程委託設計監造案,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,465480,461000,1,魏星電機技術顧問有限公司,臺中市(非原住民地區),臺中市－大甲區,111/03/02－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE5OTQ=,data/raw/taichung/2022/tenders/20220302_3.87.5.96_111A02.json
3.87.54|111-003|20220302|aaa-53661412,2022,20220302,2022-03-02,3.87.54,臺中市南區區公所,111-003,臺中市南區111年度里鄰長研習會暨餐飲採購案,<勞務類>642提供食物服務,公開取得報價單或企劃書,參考最有利標精神,346500,346500,1,至軒食品有限公司,臺中市(非原住民地區),臺中市－南區,111/03/02－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE0MTI=,data/raw/taichung/2022/tenders/20220302_3.87.54_111-003.json
3.87.62|OS111-03|20220302|BDM-1-53659919,2022,20220302,2022-02-24,3.87.62,臺中市清水區公所,OS111-03,111年度清水區中小排雨水下水道及各級排水路〈不含道路側溝〉等改善維護工程開口契約,<工程類>5139其他土木工程,公開招標,最低標,1531600,1000000,1,高仙營造有限公司,臺中市(非原住民地區),臺中市－清水區,111/03/03－111/12/25(預估),,,排水清淤,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659919.xml,data/raw/taichung/2022/tenders/20220302_3.87.62_OS111-03.json
3.87.62|OS111-07|20220302|BDM-1-53660275,2022,20220302,2022-02-25,3.87.62,臺中市清水區公所,OS111-07,111年度清水區內公園廣場行道樹園道綠地相關設施維護(開口契約),<工程類>5137運動及娛樂工程,公開招標,最低標,3473551,1580000,1,福茂林園藝有限公司,臺中市(非原住民地區),臺中市－清水區,111/03/04－111/12/25(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660275.xml,data/raw/taichung/2022/tenders/20220302_3.87.62_OS111-07.json
3.87.64|B111-02|20220302|BDM-1-53660345,2022,20220302,2022-02-24,3.87.64,臺中市大甲區公所,B111-02,大甲區111年度中小排、雨水下水道及各級排水路(不含道路側溝)等改善維護工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,1498147,976000,1,躍燁營造工程有限公司,臺中市(非原住民地區),臺中市－大甲區,111/03/15－111/12/31(預估),,,排水清淤,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660345.xml,data/raw/taichung/2022/tenders/20220302_3.87.64_B111-02.json
3.87.64|B111-03|20220302|BDM-1-53660353,2022,20220302,2022-02-24,3.87.64,臺中市大甲區公所,B111-03,111年度臺中市大甲區天然災害緊急搶險搶修工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,951512,910000,1,和達土木包工業(獨資),臺中市(非原住民地區),臺中市－大甲區,111/03/15－111/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660353.xml,data/raw/taichung/2022/tenders/20220302_3.87.64_B111-03.json
3.87.66|111-012501|20220302|BDM-1-53659938,2022,20220302,2022-02-23,3.87.66,臺中市梧棲區公所,111-012501,111年度臺中市梧棲區天然災害緊急搶險搶修工程(開口契約),<工程類>5139其他土木工程,公開招標,最低標,894360,850000,1,冠穎營造有限公司,臺中市(非原住民地區),臺中市－梧棲區,111/02/25－111/11/15(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659938.xml,data/raw/taichung/2022/tenders/20220302_3.87.66_111-012501.json
3.87.7.15|dx1110201|20220302|BDM-1-53660061,2022,20220302,2022-02-23,3.87.7.15,臺中市北區篤行國民小學,dx1110201,111年篤行國小校園安全防護監視系統,"<財物類>483光學儀器,攝影設備及其零件與附件",公開取得報價單或企劃書,參考最有利標精神,850000,820000,1,台信事務儀器有限公司,臺中市(非原住民地區),臺中市－北區,111/02/23－111/04/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660061.xml,data/raw/taichung/2022/tenders/20220302_3.87.7.15_dx1110201.json
3.87.7.52|Lai-Cuo1110216|20220302|aaa-53661921,2022,20220302,2022-02-22,3.87.7.52,臺中市北區賴厝國民小學,Lai-Cuo1110216,111年度新設冷氣電力線路空間美化佈置勞務採購案,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,240000,225000,1,文采事業社,臺中市(非原住民地區),臺中市－北區,111/02/23－111/03/25,,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE5MjE=,data/raw/taichung/2022/tenders/20220302_3.87.7.52_Lai-Cuo1110216.json
3.87.7.53|yces20220106|20220302|BDM-1-53660203,2022,20220302,2022-02-25,3.87.7.53,臺中市南屯區永春國民小學,yces20220106,臺中市南屯區永春國民小學111年度智慧教室設備財物採購,"<財物類>47收音機、電視,通訊器材及儀器",公開招標,最低標,1700000,1649000,1,震旦行股份有限公司五股一分公司,臺中市(非原住民地區),臺中市－南屯區,111/03/01－111/05/01(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660203.xml,data/raw/taichung/2022/tenders/20220302_3.87.7.53_yces20220106.json
3.87.8.2|1110001|20220302|BDM-1-53660025,2022,20220302,2022-03-01,3.87.8.2,臺中市東勢區中山國民小學,1110001,110學年度校外教學暨五六年級生活體驗營活動,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,505430,499020,1,信達旅行社有限公司,臺中市(非原住民地區),"桃園市－全區,苗栗縣－全區,臺中市－全區",111/03/01－111/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53660025.xml,data/raw/taichung/2022/tenders/20220302_3.87.8.2_1110001.json
3.87.8.30|1110221|20220302|aaa-53661813,2022,20220302,2022-03-02,3.87.8.30,臺中市和平區和平國民小學,1110221,臺中市和平區和平國民小學午餐廚房前環境改善,<工程類>5154混凝土工程,公開取得報價單或企劃書,最低標,516982,500257,1,山城營造工程有限公司,臺中市和平區(原住民地區),臺中市－和平區,111/03/02－111/04/13(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE4MTM=,data/raw/taichung/2022/tenders/20220302_3.87.8.30_1110221.json
3.87.8.37|111PID|20220302|aaa-53662036,2022,20220302,2022-03-02,3.87.8.37,臺中市霧峰區霧峰國民小學,111PID,英才樓既有電力系統改善工程委託設計監造技術服務案,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,102981,102981,1,銳思科技工程顧問股份有限公司,臺中市(非原住民地區),臺中市－霧峰區,111/03/02－111/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjIwMzY=,data/raw/taichung/2022/tenders/20220302_3.87.8.37_111PID.json
3.87.8.60|111003|20220302|aaa-53661873,2022,20220302,2022-03-02,3.87.8.60,臺中市梧棲區永寧國民小學,111003,臺中市梧棲區永寧國民小學「體適能運動場所設置」採購,<財物類>385遊戲及玩具,公開取得報價單或企劃書,參考最有利標精神,919000,919000,1,鐛瀚實業有限公司,臺中市(非原住民地區),臺中市－梧棲區,111/03/02－111/05/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE4NzM=,data/raw/taichung/2022/tenders/20220302_3.87.8.60_111003.json
3.87.8.73|rfes1110225|20220302|BDM-1-53659542,2022,20220302,2022-02-25,3.87.8.73,臺中市大肚區瑞峰國民小學,rfes1110225,瑞峰國小綜合球場工程委託規劃設計監造技術服務採購,<勞務類>8671建築服務,公開取得報價單或企劃書,參考最有利標精神,189462,183210,1,游皓傑建築師事務所,臺中市(非原住民地區),臺中市－大肚區,111/02/25－111/08/20(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220302&fn=BDM-1-53659542.xml,data/raw/taichung/2022/tenders/20220302_3.87.8.73_rfes1110225.json
3.87.8.98|111E03-design|20220302|aaa-53661997,2022,20220302,2022-03-02,3.87.8.98,臺中市霧峰區吉峰國民小學,111E03-design,臺中市既設電力系統改善計畫(吉峰國小)委託規劃設計監造勞務採購,<工程類>5164電力工程,公開取得報價單或企劃書,參考最有利標精神,,162000,1,銳思科技工程顧問股份有限公司,臺中市(非原住民地區),臺中市－霧峰區,111/03/02－111/03/26(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTM2NjE5OTc=,data/raw/taichung/2022/tenders/20220302_3.87.8.98_111E03-design.json
3.87.13.21|1110210|20220303|BDM-1-53661741,2022,20220303,2022-02-24,3.87.13.21,臺中市政府警察局第二分局,1110210,111年錄影監視系統維修保養採購案,<財物類>449其他特殊用途之機具及其零件,公開招標,最低標,3890000,2559620,1,立臺科技有限公司,臺中市(非原住民地區),臺中市－北區,111/03/01－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661741.xml,data/raw/taichung/2022/tenders/20220303_3.87.13.21_1110210.json
3.87.13.32|20220128|20220303|BDM-1-53661948,2022,20220303,2022-02-16,3.87.13.32,臺中市政府警察局和平分局,20220128,111年錄影監視系統維修保養,"<財物類>483光學儀器,攝影設備及其零件與附件",公開取得報價單或企劃書,最低標,700000,669941,1,利修企業有限公司,臺中市和平區(原住民地區),臺中市－和平區,111/03/01－111/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661948.xml,data/raw/taichung/2022/tenders/20220303_3.87.13.32_20220128.json
3.87.17|11101240006|20220303|BDM-1-53661757,2022,20220303,2022-03-01,3.87.17,臺中市政府經濟發展局,11101240006,111年度沙鹿公有零售市場廁所整修工程,<工程類>5179其他裝修工程,公開招標,最低標,5984043,5087614,1,連泰室內裝修有限公司,臺中市(非原住民地區),臺中市－沙鹿區,111/03/01－111/11/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661757.xml,data/raw/taichung/2022/tenders/20220303_3.87.17_11101240006.json
3.87.17|11102110014|20220303|BDM-1-53661169,2022,20220303,2022-03-02,3.87.17,臺中市政府經濟發展局,11102110014,111年度臺中市委外市場及附屬停車空間租金行情查估,<勞務類>82不動產服務,公開取得報價單或企劃書,最低標,950000,569600,1,定均國際不動產估價師事務所,臺中市(非原住民地區),臺中市－全區,111/03/02－111/11/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661169.xml,data/raw/taichung/2022/tenders/20220303_3.87.17_11102110014.json
3.87.24|1110128-2|20220303|BDM-1-53661072,2022,20220303,2022-02-23,3.87.24,臺中市政府勞工局,1110128-2,資訊安全管理系統導入服務案,<勞務類>849其他電腦服務,公開取得報價單或企劃書,參考最有利標精神,506000,506000,1,三甲科技股份有限公司,臺中市(非原住民地區),臺中市－全區,111/02/23－111/12/09,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661072.xml,data/raw/taichung/2022/tenders/20220303_3.87.24_1110128-2.json
3.87.25|11101030002|20220303|BDM-1-53661066,2022,20220303,2022-03-02,3.87.25,臺中市政府水利局,11101030002,「111年臺中市管河川底泥品質採樣及檢測計畫」委託專業服務,<勞務類>94污水及垃圾處理、公共衛生及其他環保服務,公開招標,最低標,1900000,1850000,1,正修學校財團法人正修科技大學,臺中市(非原住民地區),臺中市－全區,111/03/02－112/01/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661066.xml,data/raw/taichung/2022/tenders/20220303_3.87.25_11101030002.json
3.87.30|TTB111026|20220303|BDM-1-53661761,2022,20220303,2022-03-02,3.87.30,臺中市政府觀光旅遊局,TTB111026,110年度石岡旅客服務中心硬體設施改善工程,<工程類>5179其他裝修工程,公開招標,最低標,12092638,10490000,1,亞興營造有限公司,臺中市(非原住民地區),臺中市－石岡區,111/03/02－111/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661761.xml,data/raw/taichung/2022/tenders/20220303_3.87.30_TTB111026.json
3.87.30|TTB111027|20220303|BDM-1-53661583,2022,20220303,2022-03-02,3.87.30,臺中市政府觀光旅遊局,TTB111027,臺中市探索遊程行銷推廣活動-第一次契約變更,"<勞務類>96娛樂,文化,體育服務",限制性招標(未經公開評選或公開徵求),最低標,596160,590000,1,共享行銷有限公司,臺中市(非原住民地區),臺中市－全區,111/03/02－111/09/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661583.xml,data/raw/taichung/2022/tenders/20220303_3.87.30_TTB111027.json
3.87.32|111BE024|20220303|BDM-1-53660953,2022,20220303,2022-02-17,3.87.32,臺中市政府消防局,111BE024,111年自動體外心臟電擊去顫器採購案,"<財物類>481醫療,外科及矯形設備",公開取得報價單或企劃書,參考最有利標精神,980000,940000,1,台灣卓爾醫療器材有限公司,臺中市(非原住民地區),臺中市－全區,111/02/17－111/05/17(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53660953.xml,data/raw/taichung/2022/tenders/20220303_3.87.32_111BE024.json
3.87.33.38|1110003|20220303|BDM-1-53661501,2022,20220303,2022-03-01,3.87.33.38,臺中市文化資產處,1110003,大屯郡役所、臺中州廳附屬建築群暨臺中刑務所官舍群OT可行性評估及招商前置作業規劃,"<勞務類>96娛樂,文化,體育服務",經公開評選或公開徵求之限制性招標,準用最有利標,2500000,2500000,1,旋之恆管理顧問有限公司,臺中市(非原住民地區),臺中市－西區,111/03/01－112/05/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661501.xml,data/raw/taichung/2022/tenders/20220303_3.87.33.38_1110003.json
3.87.36|11101031518|20220303|BDM-1-53661011,2022,20220303,2022-03-01,3.87.36,臺中市政府都市發展局,11101031518,「111年度臺中市建築物昇降設備暨機械停車設備安全檢查結果委託抽驗」勞務採購案,<勞務類>8676技術檢定與分析服務,經公開評選或公開徵求之限制性招標,準用最有利標,3520000,3520000,3,中華民國建築物昇降暨機械停車設備協會；台灣昇降設備檢查促進安全協會；台灣立體停車機械產業協會,臺中市(非原住民地區),臺中市－全區,111/03/11－111/12/21(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20220303&fn=BDM-1-53661011.xml,data/raw/taichung/2022/tenders/20220303_3.87.36_11101031518.json
