year,date,stage,unit_id,job_number,issue,raw_file
2018,20180418,normalize,3.87.15,P1066,找不到對應案件詳情,data/raw/taichung/2018/tenders/20180418_3.87.15_P1066.json
2018,20180418,normalize,3.87.15,P1066,找不到對應案件詳情,data/raw/taichung/2018/tenders/20180418_3.87.15_P1066.json
2018,20180418,normalize,3.87.15,P1066,缺少可解析的決標金額,data/raw/taichung/2018/tenders/20180418_3.87.15_P1066.json
2018,20180418,normalize,3.87.15,P1066,缺少可解析的決標金額,data/raw/taichung/2018/tenders/20180418_3.87.15_P1066.json
2018,20180421,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180422,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180428,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180429,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180505,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180506,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180512,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180513,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180519,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180520,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180526,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180527,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180602,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180603,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180609,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180610,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180616,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180617,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180618,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180623,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180624,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180630,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180701,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180707,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180708,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180714,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180715,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180721,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180722,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180726,normalize,3.87.5.42,1070626,缺少得標廠商,data/raw/taichung/2018/tenders/20180726_3.87.5.42_1070626.json
2018,20180728,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180729,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180731,normalize,3.87.7.92,TCFL-107,缺少得標廠商,data/raw/taichung/2018/tenders/20180731_3.87.7.92_TCFL-107.json
2018,20180804,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180805,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180811,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180812,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180818,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180819,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180825,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180826,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180901,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180902,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180904,normalize,3.87.9.1,1070822,缺少得標廠商,data/raw/taichung/2018/tenders/20180904_3.87.9.1_1070822.json
2018,20180908,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180909,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180915,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180916,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180922,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180923,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180924,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180929,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20180930,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181006,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181007,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181010,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181013,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181014,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181020,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181021,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181027,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181028,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181103,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181104,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181110,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181111,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181117,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181118,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181124,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181125,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181201,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181202,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181208,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181209,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181215,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181216,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181223,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181227,normalize,3.87.12.2,1071204,找不到對應案件詳情,data/raw/taichung/2018/tenders/20181227_3.87.12.2_1071204.json
2018,20181227,normalize,3.87.12.2,1071204,找不到對應案件詳情,data/raw/taichung/2018/tenders/20181227_3.87.12.2_1071204.json
2018,20181227,normalize,3.87.12.2,1071204,缺少可解析的決標金額,data/raw/taichung/2018/tenders/20181227_3.87.12.2_1071204.json
2018,20181227,normalize,3.87.12.2,1071204,缺少可解析的決標金額,data/raw/taichung/2018/tenders/20181227_3.87.12.2_1071204.json
2018,20181229,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181230,daily,,,非 JSON 回應：text/html; charset=UTF-8,
2018,20181231,daily,,,非 JSON 回應：text/html; charset=UTF-8,
